phone title,price,old price
"XIAOMI Redmi 9C 6.53"" 3GB RAM 64GB ROM 13.0MP 5000mAh Dual Sim 4G LTE -Twilight Blue","KSh 12,900","KSh 16,599"
"XIAOMI Redmi Note 9 Pro - 6.67"",6GB RAM+128GB,64MP Camera,Dual SIM,4G LTE - Grey","KSh 28,999","KSh 54,500"
"XIAOMI Redmi 9A Blue, 6.53''2GB+32GB,Dual Sim.4G,5000mAh.","KSh 10,895","KSh 11,999"
"XIAOMI Redmi Note 8, 48MP Camera, 4GB+64GB, 6.3 Inch MIUI 10 4G Smartphone - Blue","KSh 23,499","KSh 33,570"
"XIAOMI Redmi Note 8 Pro - 6.53"" - (6GB, 64GB) - Dual SIM - Forest Green","KSh 28,100","KSh 29,500"
"XIAOMI Redmi Note 8 Pro - 6GB+128GB,6.53"",64MP,Dual SIM - Grey+FREE 5D SCREEN PROTECTOR","KSh 26,999","KSh 50,000"
XIAOMI Redmi Note 9S 4GB+64GB 5020mAh Battery 6.67 Inch Dot Drop Screen MIUI 10 Smartphone - Aurora Blue,"KSh 30,599","KSh 43,713"
"XIAOMI Redmi 6 Pro Smartphone 5.84"" 4+32GB 4000mAh 625 Octa Core","KSh 19,900","KSh 90,000"
"XIAOMI Redmi 9  6.53""  4GB + 64GB ( Dual Sim) 4G LTE - Sunset Purple","KSh 16,500","KSh 19,000"
"XIAOMI  Redmi 9A, 6.53'' 2+32GB, 4G, 5000mAh Battery, Dual Sim-Gray","KSh 12,999",
"XIAOMI Redmi 9A 6.53""Display2GBRAM+32GBROM(Dual Sim)4G LTE+Earpiece-Granite Gray","KSh 10,600","KSh 14,999"
"Samsung Galaxy A10S, 6.2'', 32GB + 2GB RAM, Dual SIM - Blue","KSh 12,930","KSh 21,000"
"Samsung Galaxy M31,6.4"",128GB+6GB,(Dual SIM),6000mAh+FREE 5D SCREEN PROTECTOR,Black","KSh 26,999","KSh 52,000"
"Samsung Galaxy A11, 6.4"" - 2GB + 32GB ROM, 4000 MAh, Dual Sim - BLACK+ FREE RING","KSh 13,999","KSh 20,899"
"Samsung Galaxy S9, 5.8"", 64GB+4GB RAM, 12MP Camera (Dual SIM) - Midnight  Black","KSh 29,999","KSh 38,999"
"Samsung Galaxy A31 -6.4""-128GB + 4GB - Dual SIM BLACK + FREE 3D PROTECTOR & PHONE COVER","KSh 24,500","KSh 31,000"
"Samsung Galaxy A11 - 6.4"" - 32GB+2GB RAM - 13MP + 2MP + 5MP (Dual Sim) - White","KSh 13,599",
"Samsung Galaxy A11, 32GB+ 2GB RAM,6.4 Inch, (Dual SIM), 4000mAh, Black+FREE 5D PROTECTOR","KSh 13,999","KSh 27,000"
"Samsung Galaxy M31,6.4"",128GB+6GB RAM,64MP,Dual SIM,4G - Blue+ FREE 5D SCREEN PROTECTOR","KSh 26,999","KSh 53,000"
"Samsung Galaxy A10s, 6.2'', 32GB + 2GB (Dual SIM), Red","KSh 13,250","KSh 25,000"
Samsung Galaxy S8  - Single Sim -64GB ROM/4GB RAM - Orchid Gray,"KSh 27,999","KSh 35,000"
Samsung Galaxy Tab A - 8.0'' - 2019 - 32GB+2GB RAM - Black,"KSh 16,980","KSh 22,000"
"Samsung Galaxy S20 FE - 6.5"" - 128GB + 6GB - Dual SIM - Cloud Navy","KSh 63,070","KSh 75,000"
"Samsung Galaxy M11-6.4"",32GB+3GB RAM (Dual SIM),5000 MAh,-Blue+Free Cover, OTG & Ring","KSh 15,799","KSh 19,999"
"Samsung Galaxy M31S, 6.4'', 6GB + 128GB (Dual SIM) - Black","KSh 28,999",
"Samsung Galaxy M51, 128GB + 8GB RAM (Dual SIM), 7000 MAh, Black","KSh 44,000",
"Samsung Galaxy A50, 6.4"", 128GB + 4GB (Dual SIM), 4G LTE, Black","KSh 28,698","KSh 30,500"
Samsung Galaxy S8 Plus (S8+) Single Sim 64GB ROM/4GB RAM - Midnight Black,"KSh 30,999","KSh 42,000"
"Samsung Galaxy M11 - 6.4"" - 32GB + 3GB - Dual SIM - Metallic Blue","KSh 15,530","KSh 25,000"
"Samsung Galaxy A21s,4GB RAM+64GB,6.5"",Dual SIM,Blue+FREE BACK COVER+5D SCREEN PROTECTOR","KSh 19,699","KSh 38,000"
"Samsung A01 5.7-inch, 16GB + 2GB RAM (Dual SIM), 13MP + 2MP Dual Camera, Black","KSh 10,999","KSh 12,000"
"Samsung Galaxy,A3 Core, 5.0'' 1 GB + 16 GB (Dual Sim), - Black","KSh 8,500","KSh 9,500"
"Samsung Galaxy A51,6.5"",4GB + 128GB(Dual SIM),Prism Crush Black + FREE BLUETOOTH HEADSET","KSh 29,350","KSh 34,999"
"Samsung Galaxy S8 5.8"" 64GB + 4GB (Dual SIM) - Midnight Black","KSh 27,999","KSh 30,999"
"Samsung Galaxy A11,6.4"",32GB+2GB RAM,(Dual SIM), 4G-Black+BACK CASE+5D SCREEN PROTECTOR","KSh 14,999","KSh 26,999"
"Samsung Galaxy A11, 6.4""  2GB+32GB, Triple Camera, Dual SIM - Black +Free Accessories","KSh 14,399","KSh 19,999"
"Samsung Galaxy A51, 6.5"", 4GB + 128GB (Dual SIM), Prism Crush Blue","KSh 28,410","KSh 35,000"
"Samsung Galaxy A10S, 6.2'', 32GB + 2G, Dual SIM - Black+ FREE Gifts","KSh 14,989","KSh 21,999"
"Samsung Galaxy S9+ Plus 64GB + 6GB 6.2"" 12MP Camera (Single SIM) - Black + Free Cover","KSh 41,800","KSh 80,000"
"Samsung Galaxy A70s, 6.7"", 128GB + 6GB RAM (Dual SIM), 4500mAh, White","KSh 33,000",
"Samsung Galaxy A11, 6.4"", 32GB + 2GB RAM (Dual SIM), 4000mAh, Blue","KSh 13,099","KSh 15,000"
"Samsung Galaxy,A3 Core, 5.0'' 1GB+16GB (Dual Sim),4G - 8MP- Blue + FREE Selfie Stick","KSh 8,599","KSh 12,999"
"Samsung Galaxy S6 Edge - 5.1"" - 16MP + 5MP - 32GB ROM + 3GB RAM - Smartphone","KSh 15,900","KSh 29,990"
"Samsung Galaxy A01, 5.7"", 16GB+2GB, Dual, 4G Dual Sim - Black + FREE OTG Cable","KSh 10,799","KSh 12,000"
"Samsung S10 Lite, 6.7'', 8 GB + 128 GB, (Dual SIM) - Black","KSh 50,998","KSh 55,999"
"Samsung Galaxy A31-6.4"" - 128GB + 4GB - Dual SIM -Blue + FREE 3D PROTECTOR & PHONE COVER","KSh 24,500","KSh 31,000"
Samsung S9+ Dual Sim,"KSh 43,900","KSh 52,300"
"Samsung Galaxy A11,6.4"",2GB+32GB,Triple Camera-Dual Sim,4000MAh-Blue+Free Selfie Stick","KSh 13,999","KSh 19,699"
"Samsung Galaxy A10S, 6.2'', 32GB + 2G, Dual SIM - Blue","KSh 13,299","KSh 22,000"
"Samsung Galaxy Note 20 4G, 6.7"", 256GB + 8GB RAM (Dual SIM), Mystic Bronze","KSh 80,999",
"Samsung Galaxy A11,6.4"" -2GB+32GB ROM,4000 MAh, Dual Sim -BLUE+ FREE Ring &Selfie Stick","KSh 13,999","KSh 20,899"
"Infinix Note 8, 6.95"", 128GB + 6GB (Dual SIM),Silver Diamond + FREE BLUETOOTH HEADPHONES","KSh 23,500","KSh 34,800"
"Infinix Note 8i, 6.78"", 4GB+64GB, 48MP,(5200mAh),-Dual SIM, Black + Free Gifts ORF","KSh 16,499","KSh 17,999"
"Infinix Note 8i,6.95"",5200mAh,128GB+4GBRAM,Dual SIM,Blue + FREE OTG,WATCH & BT EARPHONES","KSh 18,999","KSh 25,000"
"Infinix NOTE 7 -6.95"",6GB RAM+128GB(Dual SIM)-5000MAh-Aether Black+FREE Gifts","KSh 21,899","KSh 25,000"
"Infinix Smart 5, 6.6"", 32GB + 2GB RAM (Dual SIM), 5000MAh, 4G - Midnight Black","KSh 9,699","KSh 11,999"
"Infinix NOTE 7 -6.95"",4GB RAM+64GB(Dual SIM)-5000MAh,Aether Black+FREE Selfie Stick&OTG","KSh 17,999","KSh 20,000"
"Infinix Smart 5, 6.6"",32GB+2GB RAM (Dual SIM), 3G,5000MAh,Ocean Wave","KSh 9,540","KSh 11,999"
"Infinix Note 7 Lite - 6.6"" - 4GB RAM+64GB (Dual SIM)_Violet","KSh 15,288","KSh 21,999"
"Infinix Smart 5, 32GB + 2GB RAM, 6.6"", (Dual SIM), Ocean Wave","KSh 9,799","KSh 15,000"
"Infinix NOTE 7 Lite, 6.6""-4GB/64GB-48MP-(Dual SIM)-5000Mah-Space Grey+FREE 32GBFLASH+OTG","KSh 15,999","KSh 24,900"
"Infinix NOTE 7 Lite, 6.6""-4GB/64GB-48MP-(Dual SIM)-5000Mah-Space Grey+FREE Gifts","KSh 15,799","KSh 24,900"
"Infinix Zero 8 6.8"" 8GB + 128GB, 64MP, Dual 4G Silver + FREE BLUETOOTH EARPHONES + WATCH","KSh 29,200","KSh 32,999"
"Infinix Hot 9, 6.6"", 64GB + 3GB RAM (Dual SIM), 5000mAh, Midnight Black","KSh 13,790","KSh 20,000"
"Infinix HOT 9 PLAY, 6.82', 32+2, 6000mAh, 4G, Dual Sim, Android 10 Q(Go Edition) - Black","KSh 12,299","KSh 18,000"
"Infinix Hot 8 Lite 6.6"" -5000mAH - 2GB + 32GB - Dual - Cyan Blue + Free OTG Cable","KSh 10,690","KSh 14,000"
"Infinix Hot 9, 6.6"", 64Gb+3Gb, 4G, Android 10, 5000mAh, Dual Sim - Black","KSh 14,880","KSh 17,000"
"Infinix S5 Pro, 6.53"", 4000mAh, 4G, Android 10, Dual Sim - Violet","KSh 24,999","KSh 29,999"
"Infinix Zero 8 6.8"" 8GB/128GB, 64MP, Dual 4G, 33W Fast Charg - Silver Diamond +FREE GIFT","KSh 28,999","KSh 55,000"
"Infinix Smart 5, 6.6"",2GB+32GB,8MP,3G Dual Sim,5000MAh-Black+ Watch+Ring","KSh 10,599","KSh 14,000"
"Infinix Note 8i, 6.78""-4GB/128GB-48MP-(5200mAh)-(Dual SIM)blue+Free Gifts","KSh 18,999","KSh 20,000"
"Infinix HOT 9 PLAY, 6.82', 32+2, 6000mAh, 4G, Dual Sim,  XOS 6- Black","KSh 12,290","KSh 18,000"
"Infinix Hot 9 Play,6.82"",32GB + 2GB RAM (Dual SIM),Scratch Resistant Glass-CYAN","KSh 12,300","KSh 20,000"
"Infinix NOTE 7 -6.95"",6GB RAM+128GB (Dual SIM),48MP,Black+BACK COVER+5D SCREEN PROTECTOR","KSh 23,699","KSh 45,000"
"Infinix Note 8i, 6.78"", 4GB+128GB, 48MP,(5200mAh),-Dual SIM, Black + Free Gifts ORF","KSh 18,500","KSh 18,999"
"Infinix NOTE 7 Lite-6.6"",4GB+64GB (Dual SIM), Violet +FREE Screen Protector&Selfie Stick","KSh 15,799","KSh 22,999"
"Infinix NOTE 7 Lite - 6.6"",4GB+64GB (Dual SIM),Grey + FREE 3D PROTECTOR & PHONE COVER","KSh 15,490","KSh 23,000"
"Infinix Hot 9, 6.6"", 64+3gb Ram, 5000mAh, 4G, Android 10, Dual Sim - Black","KSh 14,880","KSh 16,000"
"Infinix Smart 4, 6.6"", 16GB+1GB (Dual SIM),4000 MAh, 4G, Cyan + FREE Cover, Otg, Ring","KSh 9,699","KSh 13,000"
"Infinix Smart 5, 6.6'' - 2GB+32GB,8MP, 5000mAh -Quetzal Cyan+ FREE TPU Cover & PopSocket","KSh 9,999","KSh 15,000"
"Infinix Zero 8 6.8"" 8GB/128GB, 64MP, Dual 4G, 33W Fast Charg - Black Diamond +FREE GIFTS","KSh 28,999","KSh 55,000"
"Infinix Hot 9 Play, 6.82""-2GB/32GB-(Dual SIM)-6000mAh-Black+FREE","KSh 12,997","KSh 21,000"
"Infinix Smart 5, 6.6"",2GB+32GB,8MP,Dual Sim,5000MAh-Midnight Black + FREE GIFTS INCLUDED","KSh 10,177","KSh 14,500"
"Infinix Note 8i, 6.95"", 128GB + 4GB RAM (Dual SIM), Obsidian Black","KSh 17,399","KSh 25,999"
"Infinix Hot 10 LITE 6.6"" HD+32GB/2GB,Dual,13MP,5000mAh,CYAN +FREE WATCH & BT EARPHONES","KSh 11,500","KSh 15,000"
"Infinix Smart 5, 6.6""-8MP-2GB/32GB-3G-(Dual Sim)-5000MAh-blue+Free Gifts","KSh 10,299","KSh 13,000"
"Infinix NOTE 7 Lite, 6.6"", 64GB + 4GB RAM (Dual SIM), 5000mAh, Grey","KSh 14,999","KSh 16,900"
"Infinix Note 8, 6.95""-128GB/6GB-(Dual SIM)-Silver Diamond+FREE ORAIMO Bluetooth Earphone","KSh 22,999","KSh 33,000"
"Infinix NOTE 7 Lite - 6.6"",4GB RAM+64GB(Dual SIM),Space Grey+FREE Selfie Stick &OTG&Ring","KSh 15,999","KSh 20,000"
"Infinix Note 8, 6.95"", 128GB + 6GB (Dual SIM), Deepsea Luster+ FREE BLUETOOTH HEADPHONES","KSh 23,500","KSh 34,800"
"Infinix NOTE 7 Lite, 6.6"", 4GB + 64GB (Dual SIM), 4G, 5000mAh, Gray","KSh 15,299","KSh 19,999"
"Gionee S10 5.5” FHD  (6GB,64GB) , 20MP Dual SIM 4G 3,450mAh - Gold","KSh 27,990",
"Gionee M6 Plus 6” FHD  (4GB,64GB) 16MP Dual SIM 4G 6,020mAh - Gold","KSh 27,990",
Gionee 5.72 Inch Mate10 Smartphone 512+4G 3G Mobile Phone,"KSh 7,888","KSh 17,027"
"Gionee S11 5.99"" (4GB, 64GB) 3410mAh, 13MP Dual Sim LTE  - Gold","KSh 27,900",
Gionee 5.0 Inch Hd HD Screen 3G Smartphone / X Mobile Phone,"KSh 8,967","KSh 19,864"
"Gionee F205 - 5.45"" - 2GB RAM - 16GB ROM - 8MP Dual Sim 4G - Black","KSh 14,990",
"Gionee F6 5.7-Inch HD  (3GB,32GB) Android Dual SIM 4G 8Core - Gold","KSh 29,990",
Gionee M5 Plus 5020mAh 6.0 1080P AMOLED 3G+64GBROM MT6753 8-core 4G,"KSh 32,568",
Gionee M6 5.5 AMOLED 4GB +64GB 5000mAh 13MP-8MP Dual SIM Mocha gold,"KSh 25,999 - KSh 32,999",
"Gionee S10 5.5” FHD  (6GB,64GB) , 20MP Dual SIM 4G 3,450mAh - Black","KSh 27,990",
Gionee Electric Tyrant Three Anti-elder Mobile Phone / Long Standby Straight Old Machine,"KSh 6,413","KSh 14,189"
Gionee 5.5 Inch Large Screen R11 Smartphone 18:9 Screen Ultra-thin Dual Card Mobile Phone,"KSh 8,115","KSh 17,027"
"Gionee F6 5.7-inch (3GB, 32GB ROM) Android 7.1 Nougat, 13MP & 2MP + 8MP, 2970mAh, Dual Sim 4G LTE Smartphone - Gold","KSh 22,458",
Gionee F6 5.7'' 13MP + 8MP (3GB + 32GB ROM) 4G  – Gold,"KSh 15,750",
"Gionee F205 - 5.45"" - 2GB RAM - 16GB ROM - 8MP Dual Sim 4G - Gold","KSh 14,990",
"Gionee M5 Plus 6"" (3GB, 64GB) 5000mAh, 13MP Dual Sim LTE  - Gold","KSh 24,990",
"Gionee F6 5.7-Inch HD  (3GB,32GB) Android Dual SIM 4G 8Core - Blue","KSh 29,900",
"Gionee S10Lite 5.2” HD  (4GB,32GB) Android 7.1, Dual SIM - Gold","KSh 16,000",
"Gionee S10Lite 5.2” HD  (4GB,32GB) Android 7.1, Dual SIM - Black","KSh 16,000",
"Gionee S10 5.5” FHD  (6GB,64GB) , 20MP Dual SIM 4G 3,450mAh - Green","KSh 27,990",
Gionee 5.72 Inch S9-2G Smart Phone 18:9 Mobile Mini Handheld Game Phone,"KSh 8,797","KSh 14,189"
Gionee Three Anti-outer Single 2.4 Inch Quad-band Candy Bar Phone / Charging Treasure Function,"KSh 6,271","KSh 17,027"
"Gionee M5 Plus 6"" (3GB, 64GB) 5000mAh, 13MP Dual Sim LTE  - Silver","KSh 24,990",
Gionee Mate20 & 5.72 Inch Big Screen 18:9 Smart Phone / Android 3G Low Price Mobile Phone,"KSh 8,626","KSh 21,283"
Gionee New R15P Smartphone 5.0 Inch Big Screen Android Mobile 3G Mobile Phone Smartphone,"KSh 8,201","KSh 19,864"
Gionee X21 Smartphone & 5.0 Inch Big Screen / Android Mobile 2G,"KSh 7,690","KSh 22,702"
Gionee Mate20 5.0 Inch Large Screen Smart Phone Android Mobile 3G Mobile Phone,"KSh 8,314","KSh 21,283"
Gionee P10 5.0 Smartphone MTK6572/3G Smartphone &Screen 854*480,"KSh 7,945","KSh 19,297"
Gionee S9+ 5.72 Inch Large Screen Mobile Phone 18:9 Smart Phone Android 3G For GSM Network,"KSh 8,740","KSh 17,027"
Gionee 6.1-inch Smartphone X21/Android 3G Network MTK6580  Octa Core  3G,"KSh 9,676","KSh 18,445"
Gionee New R15P Big Screen 5.5 Inch Smart Phone Android Unicom 3G Mobile Phone,"KSh 8,541","KSh 19,864"
Gionee S10 Lite 5.2 Inch HD 4GB RAM 32GB ROM 16MP + 13MP Android 7.1 Hybrid Dual SIM,"KSh 8,399","KSh 15,999"
"Gionee M6 Mini, 5.45"", 1GB +16GB (Dual SIM), Black","KSh 4,999","KSh 6,999"
"Gionee M6 Mini, 5.45"", 1 GB + 16 GB (Dual SIM) - Blue","KSh 4,999","KSh 6,999"
Gionee S10 Lite 5.2 Inch HD 4GB RAM 32GB ROM 16MP + 13MP Android 7.1 Hybrid Dual SIM,"KSh 8,499","KSh 15,999"
Gionee A1 Lite 3GB+32GB 4000 Mah Screen 5.3 Inches Android Smartphone,"KSh 7,999","KSh 9,999"
"Gionee S11 5.99Inch,64GB,4GB RAM,16MP+5MP,16MP+8MP,Dual SIM,Gold","KSh 10,600","KSh 15,999"
Gionee M6 5.5 Inch (4GB+64GB) 13MP+8MP Dual SIM 4G -Gold,"KSh 10,400","KSh 19,999"
Gionee S11 5.99 Inch 4GB RAM 64GB ROM (16MP+5MP)Rear+(16MP+8MP)Front Dual SIM 4G LTE,"KSh 10,600","KSh 15,999"
Gionee Global Version Gionee S11 Lite Mobile Phone 4GB+64GB,"KSh 13,854","KSh 27,708"
Gionee M6 Plus 6.0Inch 4GB RAM 128GB ROM 16MP+8MP Hybrid Dual SIM 4G LTE Phone,"KSh 15,665","KSh 19,500"
Gionee M7 6.01 Inch 6GB RAM 64GB ROM (16MP+8MP)Rear 8MP Front All Netcom 4G Smartphone,"KSh 15,500","KSh 18,200"
Gionee Global Version Gionee S11 Lite Mobile Phone 4GB+64GB,"KSh 13,854","KSh 27,708"
Gionee S10 LITE 5.2 Inch (4GB+32GB) 16MP+13MP Dual SIM 4G -Gold,"KSh 8,590","KSh 12,999"
Gionee M7 Power 6 Inch 4GB RAM 64GB ROM 13MP+8MP Hybrid Dual SIM 4G LTE Smartphone,"KSh 12,299","KSh 14,999"
"Gionee M7P (4GB, 64GB) 5000mAh 13MP Android Dual Sim 4G  - Black","KSh 19,900",
Gionee M7 6.01 Inch 6GB RAM 64GB ROM (16MP+8MP)Rear 8MP Front All Netcom 4G Smartphone,"KSh 15,500","KSh 18,200"
Gionee M7 6.01 Inch 6GB RAM 64GB ROM (16MP+8MP)Rear 8MP Front All Netcom 4G Smartphone,"KSh 15,300","KSh 18,900"
"Gionee P20 Pro 5.8-Inch MTK6580A Quad Core (4GB RAM, 32GB ROM) /Dual SIM 3G Smartphone","KSh 11,010","KSh 19,864"
Gionee Mobile Phone R11 5.0 Big Screen Smart Phone Ultra Thin Dual Card Mobile Phone,"KSh 7,690","KSh 17,027"
Gionee S9 5.0 Inch Smart Phone Android 512+4G Low Price 3G Mobile Phone,"KSh 8,825","KSh 17,027"
Gionee M6 Plus 6.0Inch 4GB RAM 64GB ROM 16MP+8MP Hybrid Dual SIM 4G LTE Phone,"KSh 14,000","KSh 17,900"
Gionee P20 5.0 Inch Large Screen Mobile Phone 18:9 High-end Smart Phone Android 3G,"KSh 8,201","KSh 14,189"
"Gionee M7 (5007) 6 Inch (4GB, 64GB) 13MP+8MP Dual Sim 4G - Black","KSh 11,000","KSh 17,999"
Gionee S10 5.5Inch 6GB RAM 64GB ROM (16MP+8MP)Rear(20MP+8MP)Front Dual SIM 4G LTE Phone,"KSh 11,800","KSh 21,300"
"Gionee M7 (5007) 6 Inch (4GB, 64GB) 13MP+8MP Dual Sim 4G - Gold","KSh 11,000","KSh 17,999"
Gionee F205 5.5-Inch 2GB RAM 16GB ROM 5MP + 8MP Dual SIM 4G Smartphone-Gold,"KSh 7,600","KSh 8,600"
Gionee S10 5.5Inch 6GB RAM 64GB ROM (16MP+8MP)Rear(20MP+8MP)Front Dual SIM 4G LTE Phone,"KSh 11,800","KSh 21,300"
Gionee S10C 5.2 Inch HD 4GB RAM 32GB ROM Dual SIM 4G LTE Smartphone 3100mA-Gol.d,"KSh 10,356","KSh 20,078"
Gionee 5.8 Inch One Machine Big Screen 8X Android Smartphone / 3G Mobile Phone,"KSh 10,528","KSh 22,702"
Gionee M7 Power 6 Inch HD 4GB RAM 64GB ROM Double Camera Smartphone,"KSh 15,880","KSh 21,680"
Gionee X21 6.2 Inch Liu Haiping Mobile Phone Fingerprint Machine 1+16G Smart Phone,"KSh 12,117","KSh 22,702"
Gionee Generic HOOTmate10 5.8-Inch  Quad Core Android OS 6.0 Oreo Dual SIM 3G Smartphone - Gold,"KSh 10,610 - KSh 10,712","KSh 18,000"
"Gionee F6 5.7-Inch HD  (3GB,32GB) Android Dual SIM 4G 8Core - Black","KSh 12,900",
"Gionee P20 Pro 5.8-Inch MTK6580A Quad Core (4GB RAM, 32GB ROM) /Dual SIM 3G Smartphone","KSh 11,067","KSh 19,864"
"Gionee S11 5.99"" (4GB, 64GB) 3410mAh, 13MP Dual Sim LTE  - Blue","KSh 27,990",
Gionee M6 5.5 AMOLED 4G 4GB+64GB-128GB+wifi 5000MAh+Core Octet 1.8 GHz Mocha gold,"KSh 56,999",
Gionee 5.72 Inch Big Screen Mobile Phone 18:9 Smart Phone Android System 3G,"KSh 8,995","KSh 14,189"
Gionee M7 Power (4GB+64GB) 6.0 Inch 5000mAh Android 7.1 4G - Black,"KSh 19,900",
"Gionee M7P (4GB, 64GB) 5000mAh 13MP Android Dual Sim 4G  - Blue","KSh 19,900",
"Gionee M7P (4GB, 64GB) 5000mAh 13MP Android Dual Sim 4G  - Gold","KSh 19,900",
"Gionee S10 5.5” FHD  (6GB,64GB) , 20MP Dual SIM 4G 3,450mAh - Blue","KSh 27,990",
"Sony Z5 Premium E6883 5.5"" Dual SIM 3GB+32GB Octa Core 23.0MP 4G Smartphone(Silver)","KSh 19,200","KSh 30,467"
"Sony Xperia XZ F8331 3GB RAM 32GB ROM GSM 4G LTE Android Quad Core 5.2"" IPS 23MP WIFI Fingerprint GPS Phone(Silver)","KSh 14,200","KSh 23,350"
"Sony Xperia XZ F8331 3GB RAM 32GB ROM GSM 4G LTE Android Quad Core 5.2"" IPS 23MP WIFI Fingerprint GPS Phone(Blue)","KSh 14,200","KSh 23,350"
"Sony Xperia Z5 E6683 Dual SIM 5.2"" 4G LTE Android Octa Core 3GB 32GB 23.0MP Used Mobile Phone(Green)","KSh 15,900","KSh 23,834"
"Sony Z5 Premium E6853 5.5"" Single SIM 3GB+32GB Octa Core 23.0MP 4G Smartphone(Silver)","KSh 15,200","KSh 29,900"
Sony Xperia Z5 E6653 Single SIM Mobile Phone 3GB 32GB Octa Core 5.2 Inch 23MP Camera Smartphone(Green),"KSh 12,500","KSh 19,834"
"Sony Xperia XZ F8331 3GB RAM 32GB ROM GSM 4G LTE Android Quad Core 5.2"" IPS 23MP WIFI Fingerprint GPS Phone(Blue)","KSh 14,200","KSh 22,184"
"Sony Z5 Premium E6853 5.5"" Single SIM 3GB+32GB Octa Core 23.0MP 4G Smartphone(Silver)","KSh 15,200","KSh 27,200"
"Sony Z5 Premium E6853 5.5"" Single SIM 3GB+32GB Octa Core 23.0MP 4G Smartphone(Gold)","KSh 15,200","KSh 27,200"
"Sony Z5 Premium E6853 5.5"" Single SIM 3GB+32GB Octa Core 23.0MP 4G Smartphone(Pink)","KSh 15,200","KSh 29,900"
"Sony Xperia XZ 5.2"" 3GB RAM 32GB 23MP LTE Fingerprint -Silver","KSh 13,900","KSh 17,500"
Sony Xperia Z5 RAM 3GB ROM 32GB 4G LTE 5.2 Inch 23MP -White,"KSh 11,900","KSh 12,900"
Sony Xperia XA1 32GB ROM 3GB RAM 5 Inch 23MP 4G LTE Phone -Gold,"KSh 9,999","KSh 10,999"
"Sony Xperia XZ2 H8296 RAM 6GB ROM 64GB 5.7"" Android Cellphone Octa Core Fingerprint Smartphone(Black)","KSh 43,200","KSh 65,134"
"Sony Xperia XA2 5.2"" Octa Core 32G ROM 3G RAM Android 8.0 Used Mobile Phone (Black)","KSh 16,900","KSh 27,900"
Sony Xperia Z3 3GB 16GB 5.2Inch 4G 20.7MP Single SIM - Black,"KSh 9,999","KSh 15,999"
"Sony Xperia XA2 Plus 6-Inch IPS LCD (6GB, 64GB ROM) Android 8.0, 23MP, Dual SIM 4G Smartphone - Silver","KSh 47,099",
"Samsung Galaxy Note 9 - 6.4""-128GB+6GB RAM - 12MP Camera- Single SIM- Blue (free Cover)","KSh 44,990","KSh 59,999"
"Samsung Galaxy A21s ,4GB RAM+64GB,6.5 Inch, 48MP Camera,Dual SIM - Black+FREE OTG CABLE.","KSh 19,699","KSh 38,000"
"Samsung Galaxy A21s,6.5"", 64GB+4GB RAM(Dual SIM), Blue+FREE 3D PROTECTOR & PHONE COVER","KSh 19,300","KSh 30,000"
"Samsung Galaxy A11, 6.4"" ,2GB ,32GB, (13MP + 5MP + 2MP)+ 8MP, Dual SIM - Blue","KSh 13,290","KSh 18,999"
"Samsung Galaxy A11, 6.4""-2GB/32GB-13MP-4000mAh-DUAL SIM-Black+FREE SELFIE+OTG","KSh 13,699","KSh 19,000"
"Samsung Galaxy A21s, 6.5"", 64GB + 4GB RAM (Dual SIM), 4000 MAh, Black","KSh 18,999","KSh 20,999"
Samsung Galaxy S7 Edge DUAL SIM,"KSh 20,500","KSh 31,999"
Samsung Galaxy S7 Straight Screen 5.1'' 32GB lte phone -white,"KSh 14,990","KSh 23,990"
"Samsung Galaxy A11,  6.4"" , 32GB ROM + 2GB RAM  (Dual SIM) Android 10 _Blue","KSh 13,279","KSh 17,999"
"Samsung Galaxy S10 6.1"" 128GB 8GB RAM 16MP SINGLE SIM - Prism Black","KSh 54,430 - KSh 55,400","KSh 68,999 - KSh 78,999"
"Samsung Galaxy A11, 6.4"", 32GB + 2GB RAM (Dual SIM), 4000mAh, Black","KSh 13,090","KSh 15,000"
"Samsung Galaxy M31,6.4"",128GB+6GB RAM,6000mAh,Dual SIM,4G-Black+FREE 5D SCREEN PROTECTOR","KSh 26,970","KSh 52,000"
"Samsung Galaxy A11,6.4"",2GB+32GB,13MP-Dual Sim,4000MAh-Black+Free Selfie Stick&Otg&Ring","KSh 13,699","KSh 18,000"
"Samsung Galaxy M11, 6.4"", 32 GB + 3 GB (Dual SIM), 5000 MAh - Black","KSh 15,279",
"Samsung Galaxy S10+, 6.4"", 128GB + 8GB (Dual SIM), Prism White","KSh 72,999","KSh 87,099"
"Samsung A10S, 32GB + 2GB RAM + FREE OTG Cable(dual Sim)-blue","KSh 14,000","KSh 14,999"
"Samsung Galaxy A31, 6.4"", 128GB + 6GB RAM (Dual SIM), 5000mAh, Prism Crush Black","KSh 24,999",
"Samsung Galaxy Note 20, 6.7"", 256GB + 8GB RAM (Dual SIM), Mystic Green","KSh 89,999",
"Samsung Galaxy A3 Core, 5""Inc, 16GB + 1GB RAM (Dual SIM), 2600mAh, Black+Free BT","KSh 8,990","KSh 12,999"
"Samsung Galaxy A31, 6.4"", 128GB + 4GB RAM (Dual SIM), 5000mAh, Prism Crush Black","KSh 23,999","KSh 25,199"
Samsung Galaxy Note 4  5.7 16MP 3GB 32GB lte Phone -white,"KSh 13,990","KSh 23,990"
